2018-12-24 11:34:53,752 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2018-12-24 11:34:54,116 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2018-12-24 11:34:54,405 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2018-12-24 11:34:54,667 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2018-12-24 11:34:54,951 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-parent/8/maven-parent-8.pom
2018-12-24 11:34:55,136 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-parent/8/maven-parent-8.pom
2018-12-24 11:34:55,396 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/apache/4/apache-4.pom
2018-12-24 11:34:55,629 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/apache/4/apache-4.pom
2018-12-24 11:34:55,864 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
2018-12-24 11:34:56,215 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
2018-12-24 11:34:56,414 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.pom
2018-12-24 11:34:56,748 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.pom
2018-12-24 11:34:56,936 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus/1.0.11/plexus-1.0.11.pom
2018-12-24 11:34:57,169 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus/1.0.11/plexus-1.0.11.pom
2018-12-24 11:34:57,512 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-core/2.0.9/maven-core-2.0.9.pom
2018-12-24 11:34:57,745 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-core/2.0.9/maven-core-2.0.9.pom
2018-12-24 11:34:57,983 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-settings/2.0.9/maven-settings-2.0.9.pom
2018-12-24 11:34:58,271 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-settings/2.0.9/maven-settings-2.0.9.pom
2018-12-24 11:34:58,796 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-model/2.0.9/maven-model-2.0.9.pom
2018-12-24 11:34:59,232 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-model/2.0.9/maven-model-2.0.9.pom
2018-12-24 11:34:59,466 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.pom
2018-12-24 11:34:59,720 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.pom
2018-12-24 11:34:59,970 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-profile/2.0.9/maven-profile-2.0.9.pom
2018-12-24 11:35:00,210 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-profile/2.0.9/maven-profile-2.0.9.pom
2018-12-24 11:35:00,413 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-repository-metadata/2.0.9/maven-repository-metadata-2.0.9.pom
2018-12-24 11:35:00,643 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-repository-metadata/2.0.9/maven-repository-metadata-2.0.9.pom
2018-12-24 11:35:00,840 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-error-diagnostics/2.0.9/maven-error-diagnostics-2.0.9.pom
